cycle,sum(ville collect each.S),sum(ville collect each.I),sum(ville collect each.Le),sum(ville collect each.Lf),sum(ville collect each.T),sum(ville collect each.K),sum(ville collect each.R1),sum(ville collect each.R2)
0,10000.666666666668,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9905.281300977022,0.9902604695886148,0.1620530199104944,0.00066596666689403,0.00009916629350115,0.00029749888050344,0.00904340302778114,0.00269148899636343
2,9905.891495030532,0.9807443259537146,0.3177474092482289,0.00262053923055752,0.00019668915271256,0.00059006745813767,0.01934827677064829,0.00575841570555009
3,9906.50310206222,0.9715225625631629,0.4687519636831122,0.00580346313321144,0.00029260571217561,0.00087781713652684,0.03088059691706276,0.00919065384436392
4,9907.116073642503,0.9625873641948707,0.6152094268330962,0.01016255224796295,0.0003869559970235,0.00116086799107051,0.04361373841287773,0.01298027928954694
5,9907.73036263537,0.9539311286654443,0.7572583752694738,0.01564738421374015,0.00047977898814338,0.00143933696443014,0.05752177278109796,0.01711957523246963
6,9908.345923162777,0.9455464611886742,0.8950333380675437,0.0222092461016407,0.00057111265032737,0.00171333795098211,0.07257944949008878,0.021601026633955
7,9908.962710570018,0.9374261688745706,1.0286649129845364,0.02980108168436857,0.00066099395967422,0.00198298187902265,0.08876217783935711,0.026417314833142
8,9909.580681392034,0.9295632553659857,1.158279879357984,0.03837744026269591,0.00074945893026063,0.0022483767907819,0.10604600934815486,0.03156131230599847
9,9910.19979332062,0.9219509156098955,1.2840013078152286,0.04789442700418095,0.00083654264010089,0.00250962792030267,0.12440762063258745,0.03702607756922245
10,9910.82000517256,0.9145825307604416,1.4059486668823513,0.05830965475063125,0.00092227925641288,0.00276683776923863,0.14382429675732833,0.04280485022539533
